DEPARTMENT|EMPLOYEE_ID|SALARY
D4|6066|8976$
D4|6067|9722$
D3|6068|12697$
D6|6069|11354$
D6|6070|4419$
D4|6071|8287$
D5|6072|13889$
D5|6073|13322$
D6|6074|13072$
D1|6075|6136$
D5|6076|5628$
D2|6077|4642$
D6|6078|12788$
D5|6079|6296$
D5|6080|5483$
D2|6081|11921$
D4|6082|6687$
D5|6083|12506$
D6|6084|12391$
D4|6085|8053$
D4|6086|12980$
D2|6087|13838$
D1|6088|5656$
D5|6089|14980$
D4|6090|4985$
D6|6091|5658$
D5|6092|13917$
D5|6093|7177$
D4|6094|14298$
D6|6095|14185$
D5|6096|6887$
D5|6097|10942$
D2|6098|4116$
D1|6099|4611$
D4|6100|5303$
D4|6101|7130$
D6|6102|13720$
D2|6103|13412$
D3|6104|12731$
D5|6105|13421$
D2|6106|7581$
D1|6107|5459$
D3|6108|8588$
D4|6109|12585$
D5|6110|8316$
D2|6111|13989$
D4|6112|10438$
D6|6113|10119$
D6|6114|7790$
D6|6115|8373$
D5|6116|14650$
D6|6117|5944$
D3|6118|9598$
D6|6119|9576$
D6|6120|12018$
D5|6121|6670$
D5|6122|9877$
D6|6123|5098$
D5|6124|7688$
D1|6125|14336$
D4|6126|4400$
D4|6127|9844$
D1|6128|5439$
D6|6129|11351$
D6|6130|12044$
D5|6131|8854$
D3|6132|5916$
D4|6133|14678$
D2|6134|14430$
D6|6135|6724$
D5|6136|12341$
D6|6137|10202$
D2|6138|4342$
D5|6139|4637$
D6|6140|9112$
D3|6141|5030$
D4|6142|12313$
D3|6143|7518$
D4|6144|7314$
D2|6145|7884$
D2|6146|9472$
D5|6147|6039$
D5|6148|11103$
D5|6149|9727$
D6|6150|7505$
D3|6151|4744$
D3|6152|5798$
D6|6153|11713$
D1|6154|12053$
D4|6155|5014$
D5|6156|10097$
D1|6157|9769$
D4|6158|8155$
D2|6159|10520$
D2|6160|5189$
D1|6161|12326$
D6|6162|8532$
D3|6163|5390$
D6|6164|14529$
D5|6165|5838$
D1|6166|9618$
D5|6167|4900$
D1|6168|12212$
D5|6169|11860$
D1|6170|6965$
D5|6171|11894$
D2|6172|9402$
D3|6173|4855$
D2|6174|4786$
D2|6175|5995$
D4|6176|9343$
D4|6177|9778$
D3|6178|10582$
D6|6179|11094$
D3|6180|12503$
D6|6181|11988$
D3|6182|12047$
D2|6183|12955$
D4|6184|8993$
D5|6185|9847$
D6|6186|7388$
D6|6187|10171$
D6|6188|13217$
D1|6189|5973$
D1|6190|11550$
D6|6191|8883$
D4|6192|9119$
D5|6193|4900$
D1|6194|8758$
D5|6195|10537$
D2|6196|9422$
D4|6197|13374$
D5|6198|7527$
D6|6199|6149$
D6|6200|13620$
D1|6201|8898$
D6|6202|14051$
D3|6203|9593$
D4|6204|8120$
D3|6205|9198$
D2|6206|6366$
D2|6207|14180$
D2|6208|6068$
D6|6209|5321$
D1|6210|7374$
D4|6211|8594$
D3|6212|11988$
D6|6213|7722$
D1|6214|5929$
D1|6215|10645$
D6|6216|12067$
D4|6217|11811$
D3|6218|11505$
D5|6219|4169$
D2|6220|7862$
D3|6221|10277$
D4|6222|13406$
D1|6223|13318$
D1|6224|8119$
D3|6225|14887$
D5|6226|7453$
D4|6227|8867$
D1|6228|8848$
D5|6229|8992$
D2|6230|8792$
D6|6231|5164$
D6|6232|13692$
D6|6233|10696$
D4|6234|7917$
D6|6235|9151$
D5|6236|10474$
D3|6237|13220$
D6|6238|11080$
D2|6239|11097$
D4|6240|8614$
D1|6241|13497$
D5|6242|8768$
D1|6243|9554$
D4|6244|6397$
D1|6245|7125$
D3|6246|8063$
D6|6247|4263$
D4|6248|8954$
D6|6249|5706$
D1|6250|9134$
D6|6251|4226$
D1|6252|12684$
D6|6253|9888$
D4|6254|12501$
D5|6255|8287$
D1|6256|11304$
D4|6257|8411$
D1|6258|5334$
D6|6259|6848$
D3|6260|5109$
D4|6261|13005$
D3|6262|5167$
D6|6263|6904$
D2|6264|4602$
D3|6265|5691$
D2|6266|6873$
D4|6267|14284$
D3|6268|4017$
D2|6269|13069$
D5|6270|14324$
D3|6271|10667$
D4|6272|8144$
D1|6273|5983$
D1|6274|12649$
D3|6275|9752$
D3|6276|4079$
D6|6277|10391$
D4|6278|10641$
D4|6279|7708$
D2|6280|4513$
D4|6281|11873$
D5|6282|4088$
D3|6283|7427$
D6|6284|7564$
D5|6285|10923$
D4|6286|12986$
D3|6287|5146$
D2|6288|6137$
D5|6289|14017$
D1|6290|5127$
D5|6291|12075$
D2|6292|8559$
D3|6293|9098$
D2|6294|8312$
D2|6295|7472$
D2|6296|12178$
D5|6297|13697$
D1|6298|10275$
D4|6299|11550$
D6|6300|11099$
D1|6301|5885$
D4|6302|12652$
D1|6303|9089$
D4|6304|9559$
D6|6305|14002$
D6|6306|12475$
D5|6307|14196$
D4|6308|8080$
D3|6309|12919$
D1|6310|4070$
D1|6311|6873$
D1|6312|8272$
D3|6313|5762$
D3|6314|6271$
D1|6315|12803$
D2|6316|14652$
D3|6317|11157$
D4|6318|14224$
D6|6319|13270$
D5|6320|5905$
D5|6321|7751$
D3|6322|13329$
D4|6323|4803$
D3|6324|13283$
D4|6325|9819$
D4|6326|5337$
D6|6327|10307$
D2|6328|13417$
D6|6329|10375$
D1|6330|4821$
D6|6331|8885$
D1|6332|5991$
D4|6333|10571$
D1|6334|4867$
D6|6335|12250$
D3|6336|4518$
D5|6337|5538$
D2|6338|11248$
D6|6339|9564$
D4|6340|5747$
D4|6341|9098$
D6|6342|12119$
D2|6343|4597$
D5|6344|8019$
D1|6345|8875$
D1|6346|12399$
D4|6347|13658$
D2|6348|7376$
D1|6349|8728$
D5|6350|6479$
D4|6351|7797$
D3|6352|9947$
D5|6353|14457$
D2|6354|7919$
D4|6355|9652$
D4|6356|6075$
D3|6357|9822$
D2|6358|14203$
D3|6359|9477$
D6|6360|12488$
D1|6361|12031$
D6|6362|9284$
D1|6363|7199$
D4|6364|13126$
D4|6365|7835$
D5|6366|12604$
D3|6367|11059$
D1|6368|8956$
D3|6369|13269$
D4|6370|14570$
D6|6371|9038$
D6|6372|4886$
D5|6373|13650$
D6|6374|8151$
D3|6375|9174$
D5|6376|9913$
D5|6377|13065$
D4|6378|9922$
D6|6379|9993$
D3|6380|6709$
D4|6381|11587$
D5|6382|4921$
D2|6383|5091$
D1|6384|5689$
D4|6385|9741$
D6|6386|13657$
D5|6387|7428$
D3|6388|7834$
D5|6389|5779$
D6|6390|10531$
D1|6391|9566$
D4|6392|10066$
D1|6393|7378$
D2|6394|14020$
D4|6395|6861$
D3|6396|11330$
D1|6397|4282$
D1|6398|14300$
D1|6399|14175$
D6|6400|7810$
D3|6401|5453$
D4|6402|13863$
D6|6403|12990$
D1|6404|9069$
D6|6405|4964$
D3|6406|5480$
D6|6407|12977$
D1|6408|14756$
D3|6409|14662$
D3|6410|7306$
D1|6411|10956$
D4|6412|11225$
D5|6413|8120$
D4|6414|11259$
D6|6415|10846$
D2|6416|10297$
D6|6417|14351$
D2|6418|7102$
D2|6419|6192$
D2|6420|11536$
D6|6421|7873$
D5|6422|5286$
D3|6423|12174$
D4|6424|5329$
D3|6425|4825$
D2|6426|9620$
D4|6427|9069$
D5|6428|8227$
D5|6429|9103$
D1|6430|13407$
D2|6431|6561$
D3|6432|4349$
D4|6433|11328$
D5|6434|11278$
D2|6435|13066$
D6|6436|9834$
D1|6437|7699$
D5|6438|12675$
D1|6439|5194$
D6|6440|10207$
D2|6441|11073$
D1|6442|10875$
D1|6443|13743$
D2|6444|10327$
D2|6445|13775$
D5|6446|13549$
D6|6447|7763$
D1|6448|9964$
D6|6449|12453$
D4|6450|4953$
D1|6451|8022$
D3|6452|7513$
D5|6453|7688$
D1|6454|13505$
D1|6455|6382$
D2|6456|12481$
D3|6457|13069$
D5|6458|14420$
D6|6459|9910$
D2|6460|9159$
D5|6461|11867$
D2|6462|6515$
D4|6463|6423$
D2|6464|12964$
D2|6465|7679$
D1|6466|14497$
D2|6467|13424$
D2|6468|4774$
D2|6469|11961$
D2|6470|9436$
D1|6471|4512$
D3|6472|8563$
D6|6473|4694$
D6|6474|8589$
D2|6475|9471$
D4|6476|10251$
D6|6477|13207$
D6|6478|14407$
D4|6479|5913$
D1|6480|10013$
D5|6481|9879$
D5|6482|9030$
D6|6483|9556$
D5|6484|14749$
D4|6485|10453$
D1|6486|5937$
D4|6487|11156$
D5|6488|7835$
D2|6489|12283$
D2|6490|13712$
D3|6491|5744$
D4|6492|4471$
D1|6493|11678$
D3|6494|13730$
D1|6495|4168$
D5|6496|13132$
D6|6497|10676$
D6|6498|4984$
D5|6499|9185$
D6|6500|13041$
D5|6501|12376$
D2|6502|4413$
D1|6503|12894$
D3|6504|5907$
D5|6505|12247$
D6|6506|8378$
D4|6507|13169$
D4|6508|8141$
D1|6509|14788$
D5|6510|6617$
D4|6511|13782$
D3|6512|10013$
D6|6513|7009$
D2|6514|7498$
D2|6515|8952$
D5|6516|4651$
D2|6517|5951$
D3|6518|14884$
D2|6519|14129$
D1|6520|9494$
D4|6521|11553$
D6|6522|7163$
D6|6523|9008$
D1|6524|14833$
D4|6525|12810$
D1|6526|9772$
D3|6527|4293$
D1|6528|6194$
D2|6529|7288$
D1|6530|13216$
D3|6531|5126$
D3|6532|13509$
D2|6533|7230$
D1|6534|5035$
D5|6535|10457$
D3|6536|11640$
D2|6537|10632$
D4|6538|14002$
D1|6539|11879$
D4|6540|10246$
D5|6541|7160$
D6|6542|4901$
D6|6543|12891$
D2|6544|6414$
D5|6545|9700$
D4|6546|4846$
D5|6547|11007$
D4|6548|4665$
D5|6549|14081$
D2|6550|6651$
D6|6551|11873$
D5|6552|11108$
D5|6553|7827$
D4|6554|6748$
D1|6555|5617$
D2|6556|11569$
D1|6557|13748$
D2|6558|8569$
D6|6559|14975$
D6|6560|6215$
D4|6561|13623$
D4|6562|4473$
D5|6563|14468$
D3|6564|12066$
D1|6565|7667$
D3|6566|6077$
D3|6567|4467$
D4|6568|5392$
D4|6569|8885$
D6|6570|11622$
D1|6571|10597$
D5|6572|9258$
D4|6573|12285$
D6|6574|14293$
D3|6575|6164$
D2|6576|13215$
D6|6577|14601$
D2|6578|11001$
D1|6579|6518$
D1|6580|11219$
D5|6581|6395$
D3|6582|14914$
D2|6583|11003$
D4|6584|8984$
D3|6585|9132$
D5|6586|9394$
D2|6587|13142$
D4|6588|12009$
D4|6589|12988$
D6|6590|5651$
D1|6591|12376$
D5|6592|8677$
D4|6593|13027$
D2|6594|9047$
D1|6595|9398$
D3|6596|11397$
D1|6597|13229$
D1|6598|8433$
D6|6599|11477$
D2|6600|6875$
D5|6601|8504$
D5|6602|10553$
D4|6603|4827$
D6|6604|13189$
D6|6605|8684$
D4|6606|14102$
D1|6607|9165$
D1|6608|5353$
D2|6609|4157$
D1|6610|5952$
D4|6611|14285$
D2|6612|9675$
D6|6613|7725$
D3|6614|7683$
D1|6615|14958$
D5|6616|10783$
D4|6617|9002$
D2|6618|4703$
D4|6619|5824$
D5|6620|5769$
D1|6621|6614$
D1|6622|5061$
D6|6623|6364$
D6|6624|9626$
D1|6625|9586$
D6|6626|4732$
D2|6627|12470$
D6|6628|11514$
D2|6629|4352$
D2|6630|12436$
D4|6631|6671$
D1|6632|7105$
D6|6633|9691$
D5|6634|14017$
D6|6635|9494$
D4|6636|7052$
D4|6637|8938$
D6|6638|13513$
D4|6639|6431$
D2|6640|14786$
D2|6641|14972$
D5|6642|4490$
D2|6643|7940$
D6|6644|5573$
D1|6645|13255$
D5|6646|9891$
D5|6647|10726$
D1|6648|5571$
D6|6649|13017$
D3|6650|5671$
D5|6651|10797$
D6|6652|11907$
D6|6653|9619$
D6|6654|8835$
D5|6655|5160$
D3|6656|12012$
D6|6657|12380$
D4|6658|6084$
D4|6659|12288$
D2|6660|11663$
D1|6661|12548$
D6|6662|4731$
D5|6663|5318$
D3|6664|10789$
D6|6665|7588$
D1|6666|14292$
D5|6667|4097$
D4|6668|7166$
D4|6669|11608$
D4|6670|8034$
D1|6671|7089$
D2|6672|4820$
D6|6673|6032$
D4|6674|7290$
D2|6675|12216$
D3|6676|13677$
D4|6677|8433$
D4|6678|6597$
D4|6679|9875$
D5|6680|10104$
D1|6681|10464$
D1|6682|11073$
D4|6683|7887$
D6|6684|9998$
D3|6685|11180$
D1|6686|6961$
D3|6687|12378$
D4|6688|13058$
D1|6689|7352$
D4|6690|5366$
D4|6691|9536$
D6|6692|12251$
D3|6693|13198$
D3|6694|4235$
D3|6695|13068$
D1|6696|9726$
D3|6697|6021$
D4|6698|12317$
D5|6699|11231$
D1|6700|13864$
D1|6701|14392$
D1|6702|6305$
D6|6703|8888$
D5|6704|9955$
D2|6705|9332$
D5|6706|7288$
D2|6707|10817$
D3|6708|12079$
D6|6709|6435$
D3|6710|11934$
D4|6711|10993$
D1|6712|7443$
D4|6713|4155$
D3|6714|5490$
D4|6715|9691$
D6|6716|5836$
D6|6717|6298$
D1|6718|9185$
D3|6719|5332$
D4|6720|5636$
D2|6721|10162$
D6|6722|6561$
D1|6723|10624$
D2|6724|12981$
D6|6725|4839$
D3|6726|4350$
D6|6727|13721$
D1|6728|12073$
D1|6729|13852$
D4|6730|14592$
D2|6731|7117$
D1|6732|12273$
D5|6733|6387$
D5|6734|11522$
D6|6735|4540$
D1|6736|7096$
D3|6737|12281$
D6|6738|5068$
D5|6739|8946$
D4|6740|7480$
D2|6741|5598$
D4|6742|13006$
D4|6743|5014$
D2|6744|9984$
D2|6745|7740$
D4|6746|12802$
D1|6747|4984$
D3|6748|8405$
D5|6749|14277$
D1|6750|5466$
D4|6751|6057$
D5|6752|4408$
D5|6753|12596$
D3|6754|14936$
D4|6755|8089$
D1|6756|8111$
D2|6757|8868$
D3|6758|6794$
D1|6759|13358$
D1|6760|12433$
D2|6761|10434$
D3|6762|5623$
D6|6763|13364$
D1|6764|7199$
D4|6765|11982$
D3|6766|14018$
D2|6767|14821$
D6|6768|12303$
D2|6769|5693$
D6|6770|8601$
D4|6771|13119$
D3|6772|14807$
D6|6773|5654$
D1|6774|13359$
D6|6775|5323$
D1|6776|5114$
D6|6777|8921$
D3|6778|6190$
D2|6779|4645$
D1|6780|14051$
D5|6781|14414$
D1|6782|7943$
D3|6783|6196$
D2|6784|13505$
D4|6785|5810$
D3|6786|8297$
D2|6787|7507$
D3|6788|10815$
D2|6789|5071$
D3|6790|11762$
D5|6791|9057$
D1|6792|12648$
D5|6793|13487$
D3|6794|7354$
D5|6795|4743$
D1|6796|12386$
D5|6797|10347$
D4|6798|9326$
D5|6799|6551$
D5|6800|14671$
D6|6801|7975$
D6|6802|12725$
D5|6803|13189$
D1|6804|9716$
D2|6805|8916$
D4|6806|7242$
D4|6807|13278$
D2|6808|5548$
D5|6809|14825$
D5|6810|11805$
D5|6811|4566$
D1|6812|6484$
D3|6813|13111$
D4|6814|14724$
D5|6815|8218$
D5|6816|5190$
D3|6817|12272$
D5|6818|11107$
D2|6819|4032$
D6|6820|4873$
D3|6821|8348$
D3|6822|4223$
D2|6823|11956$
D4|6824|6227$
D5|6825|13562$
D5|6826|12544$
D1|6827|10799$
D4|6828|4828$
D1|6829|8713$
D1|6830|14238$
D3|6831|6208$
D6|6832|12347$
D5|6833|9337$
D4|6834|14927$
D3|6835|11244$
D3|6836|12168$
D1|6837|9691$
D2|6838|7241$
D3|6839|11692$
D4|6840|8192$
D6|6841|8342$
D5|6842|9466$
D6|6843|4234$
D4|6844|7773$
D4|6845|11013$
D2|6846|6498$
D3|6847|6924$
D6|6848|4174$
D6|6849|14096$
D4|6850|13934$
D5|6851|13472$
D5|6852|8090$
D6|6853|13667$
D2|6854|6531$
D2|6855|12317$
D3|6856|10412$
D1|6857|5278$
D6|6858|14662$
D6|6859|14855$
D5|6860|8993$
D3|6861|13747$
D6|6862|7212$
D3|6863|9195$
D3|6864|8491$
D5|6865|10364$
D5|6866|14766$
D2|6867|4452$
D4|6868|8935$
D6|6869|5346$
D4|6870|5497$
D4|6871|9818$
D4|6872|4469$
D1|6873|11417$
D3|6874|8607$
D6|6875|4271$
D2|6876|10247$
D4|6877|10052$
D5|6878|6260$
D1|6879|8917$
D3|6880|6603$
D4|6881|7611$
D2|6882|8464$
D5|6883|11740$
D1|6884|6137$
D3|6885|10438$
D4|6886|6797$
D4|6887|10340$
D1|6888|10503$
D3|6889|14156$
D3|6890|4769$
D5|6891|7176$
D2|6892|8561$
D2|6893|7176$
D1|6894|8299$
D1|6895|7158$
D5|6896|12970$
D3|6897|14718$
D1|6898|14232$
D5|6899|8561$
D5|6900|10539$
D6|6901|10176$
D6|6902|6255$
D2|6903|11441$
D5|6904|8453$
D4|6905|10217$
D5|6906|5506$
D6|6907|5317$
D1|6908|12490$
D5|6909|14639$
D6|6910|5841$
D1|6911|10851$
D4|6912|9711$
D3|6913|14289$
D1|6914|11912$
D3|6915|8662$
D2|6916|9725$
D5|6917|6122$
D6|6918|8193$
D1|6919|8665$
D3|6920|14602$
D1|6921|11093$
D1|6922|5924$
D1|6923|14441$
D5|6924|5816$
D4|6925|12124$
D5|6926|8345$
D4|6927|10676$
D6|6928|9235$
D6|6929|11423$
D3|6930|12875$
D5|6931|10227$
D4|6932|5132$
D2|6933|9979$
D5|6934|12394$
D3|6935|10266$
D4|6936|6365$
D2|6937|8071$
D2|6938|13706$
D6|6939|10377$
D3|6940|6353$
D6|6941|6697$
D6|6942|7693$
D2|6943|10931$
D1|6944|6710$
D6|6945|10560$
D4|6946|9352$
D4|6947|13445$
D4|6948|10422$
D4|6949|12576$
D2|6950|13189$
D6|6951|11110$
D6|6952|10544$
D4|6953|9909$
D1|6954|5736$
D4|6955|8098$
D3|6956|12809$
D6|6957|10372$
D1|6958|9076$
D5|6959|10109$
D5|6960|14521$
D5|6961|5582$
D1|6962|7050$
D5|6963|5204$
D3|6964|8444$
D3|6965|9354$
D1|6966|13781$
D1|6967|6193$
D3|6968|13809$
D2|6969|12866$
D3|6970|12872$
D5|6971|12898$
D2|6972|8706$
D4|6973|5037$
D2|6974|11233$
D6|6975|6070$
D5|6976|11895$
D4|6977|6393$
D5|6978|6488$
D5|6979|7040$
D5|6980|9238$
D5|6981|9588$
D6|6982|4826$
D4|6983|7725$
D2|6984|9655$
D6|6985|14984$
D6|6986|14510$
D6|6987|10021$
D1|6988|8269$
D5|6989|10995$
D4|6990|7416$
D6|6991|12484$
D6|6992|8611$
D3|6993|9984$
D3|6994|7648$
D2|6995|9993$
D2|6996|14204$
D5|6997|14389$
D5|6998|11599$
D1|6999|9808$
D6|7000|13161$
D4|7001|13788$
D5|7002|12664$
D3|7003|6826$
D2|7004|9386$
D6|7005|11908$
D4|7006|12252$
D1|7007|6180$
D3|7008|4826$
D1|7009|7388$
D2|7010|8647$
D5|7011|12373$
D3|7012|13674$
D5|7013|12653$
D6|7014|14851$
D4|7015|5865$
D2|7016|5090$
D1|7017|4114$
D1|7018|8451$
D3|7019|12984$
D4|7020|4204$
D2|7021|7418$
D6|7022|7266$
D3|7023|5497$
D5|7024|12349$
D3|7025|10069$
D1|7026|6424$
D3|7027|8848$
D5|7028|11538$
D4|7029|4386$
D3|7030|4192$
D2|7031|13042$
D2|7032|7359$
D4|7033|10710$
D4|7034|6694$
D3|7035|14645$
D4|7036|11524$
D3|7037|8262$
D5|7038|8095$
D2|7039|11765$
D4|7040|9394$
D2|7041|7999$
D6|7042|4124$
D4|7043|12385$
D4|7044|4642$
D1|7045|13362$
D3|7046|12001$
D5|7047|4252$
D4|7048|4617$
D2|7049|8348$
D4|7050|12349$
D4|7051|13073$
D5|7052|8779$
D5|7053|10791$
D2|7054|14084$
D2|7055|4475$
D6|7056|5162$
D4|7057|9279$
D3|7058|7191$
D5|7059|13005$
D2|7060|11404$
D5|7061|4880$
D3|7062|5570$
D2|7063|6824$
D1|7064|14788$
D4|7065|8564$
D2|7066|4850$
D3|7067|9968$
D1|7068|6922$
D5|7069|9697$
D2|7070|8857$
D5|7071|10361$
D6|7072|12006$
D6|7073|6405$
D1|7074|8896$
D5|7075|5481$
D5|7076|11931$
D4|7077|7093$
D6|7078|9417$
D5|7079|10258$
D2|7080|6464$
D5|7081|13044$
D3|7082|12539$
D1|7083|8077$
D6|7084|14493$
D2|7085|13296$
D4|7086|12289$
D1|7087|11259$
D3|7088|10394$
D4|7089|13565$
D4|7090|7860$
D2|7091|8587$
D1|7092|5266$
D5|7093|7322$
D3|7094|7784$
D1|7095|6109$
D2|7096|12017$
D4|7097|5687$
D5|7098|5841$
D4|7099|12030$
D1|7100|14682$
D4|7101|11375$
D2|7102|12074$
D3|7103|9720$
D2|7104|10142$
D5|7105|12308$
D3|7106|9274$
D4|7107|11693$
D4|7108|14066$
D1|7109|6991$
D5|7110|10617$
D2|7111|10455$
D1|7112|14179$
D2|7113|4998$
D4|7114|4097$
D6|7115|12590$
D2|7116|5102$
D3|7117|10843$
D4|7118|7586$
D4|7119|7926$
D6|7120|8569$
D5|7121|14212$
D2|7122|14729$
D5|7123|5687$
D3|7124|12215$
D4|7125|8525$
D2|7126|10813$
D1|7127|13236$
D6|7128|11610$
D3|7129|11177$
D5|7130|13589$
D6|7131|8896$
D6|7132|4065$
D2|7133|9848$
D1|7134|14582$
D2|7135|13178$
D2|7136|12438$
D5|7137|9795$
D3|7138|10595$
D4|7139|14265$
D4|7140|9807$
D3|7141|11197$
D3|7142|9105$
D6|7143|6817$
D1|7144|10744$
D3|7145|5368$
D3|7146|7613$
D2|7147|9028$
D1|7148|10299$
D6|7149|9452$
D1|7150|12828$
D1|7151|14203$
D4|7152|6276$
D3|7153|8361$
D2|7154|6708$
D5|7155|5555$
D6|7156|5691$
D6|7157|9694$
D5|7158|7298$
D4|7159|8128$
D3|7160|11450$
D1|7161|12297$
D5|7162|10375$
D1|7163|5933$
D1|7164|7501$
D2|7165|10168$
D3|7166|6813$
D6|7167|13072$
D4|7168|12348$
D1|7169|7876$
D6|7170|11804$
D3|7171|7732$
D6|7172|4324$
D3|7173|4380$
D3|7174|10634$
D5|7175|12887$
D5|7176|12493$
D6|7177|7162$
D2|7178|10933$
D3|7179|10374$
D2|7180|14560$
D6|7181|11508$
D6|7182|6844$
D6|7183|11354$
D2|7184|13964$
D1|7185|8091$
D5|7186|10763$
D6|7187|9811$
D5|7188|10663$
D3|7189|4149$
D2|7190|12949$
D6|7191|10694$
D1|7192|10232$
D3|7193|9198$
D2|7194|9137$
D4|7195|12812$
D2|7196|14433$
D3|7197|13490$
D6|7198|11712$
D1|7199|5047$
D3|7200|14417$
D5|7201|5995$
D1|7202|14160$
D4|7203|9993$
D1|7204|10129$
D5|7205|4095$
D6|7206|5188$
D3|7207|6147$
D5|7208|14122$
D6|7209|12167$
D2|7210|12667$
D6|7211|14158$
D6|7212|13748$
D4|7213|9225$
D3|7214|6758$
D5|7215|8228$
D5|7216|11629$
D5|7217|12096$
D5|7218|7447$
D5|7219|7957$
D3|7220|14327$
D5|7221|9488$
D1|7222|13567$
D6|7223|13641$
D4|7224|9863$
D5|7225|5733$
D3|7226|8376$
D5|7227|4609$
D4|7228|4372$
D6|7229|13194$
D4|7230|10888$
D6|7231|9005$
D2|7232|6063$
D2|7233|11774$
D4|7234|9367$
D1|7235|4761$
D6|7236|6082$
D2|7237|6869$
D2|7238|7587$
D4|7239|13493$
D4|7240|11899$
D2|7241|11555$
D6|7242|13791$
D3|7243|5227$
D2|7244|12968$
D3|7245|5056$
D6|7246|4565$
D1|7247|13612$
D1|7248|4646$
D3|7249|5915$
D3|7250|6631$
D2|7251|9319$
D2|7252|4473$
D3|7253|5936$
D1|7254|5615$
D6|7255|5122$
D4|7256|4498$
D4|7257|5322$
D5|7258|4373$
D5|7259|5794$
D4|7260|14561$
D5|7261|9502$
D3|7262|9946$
D4|7263|10779$
D5|7264|9440$
D5|7265|8874$
D4|7266|13729$
D6|7267|10635$
D2|7268|13534$
D5|7269|4510$
D5|7270|9173$
D3|7271|11264$
D5|7272|12073$
D3|7273|11298$
D6|7274|11317$
D3|7275|4637$
D6|7276|5025$
D4|7277|10519$
D3|7278|8451$
D1|7279|10062$
D6|7280|13512$
D3|7281|10038$
D4|7282|4302$
D4|7283|12468$
D2|7284|12655$
D5|7285|4291$
D1|7286|10956$
D5|7287|10031$
D4|7288|7255$
D4|7289|12308$
D1|7290|4252$
D2|7291|8907$
D6|7292|12104$
D3|7293|5073$
D2|7294|5276$
D3|7295|8119$
D2|7296|7770$
D3|7297|13683$
D2|7298|8037$
D6|7299|8049$
D1|7300|8878$
D4|7301|13136$
D6|7302|5045$
D2|7303|4452$
D6|7304|4458$
D1|7305|12458$
D2|7306|4423$
D5|7307|6910$
D4|7308|9053$
D2|7309|7565$
D6|7310|4656$
D3|7311|10616$
D5|7312|11748$
D2|7313|5385$
D4|7314|9038$
D1|7315|8450$
D6|7316|12258$
D6|7317|7645$
D6|7318|13429$
D1|7319|8934$
D3|7320|9552$
D5|7321|10596$
D2|7322|11482$
D5|7323|10297$
D3|7324|4665$
D5|7325|5312$
D6|7326|14936$
D4|7327|10891$
D4|7328|10608$
D3|7329|5234$
D1|7330|7524$
D2|7331|4835$
D1|7332|6933$
D6|7333|6705$
D5|7334|11029$
D6|7335|9418$
D4|7336|7985$
D1|7337|4235$
D1|7338|7165$
D2|7339|8551$
D3|7340|7902$
D6|7341|14954$
D3|7342|12851$
D5|7343|13404$
D5|7344|14199$
D5|7345|11416$
D5|7346|9767$
D2|7347|14874$
D6|7348|10620$
D1|7349|9979$
D4|7350|9016$
D2|7351|11482$
D3|7352|11687$
D3|7353|4432$
D5|7354|8279$
D5|7355|13937$
D4|7356|7836$
D3|7357|14248$
D3|7358|7672$
D1|7359|11905$
D6|7360|8730$
D5|7361|14651$
D1|7362|7715$
D4|7363|12267$
D2|7364|11466$
D5|7365|6930$
D3|7366|13040$
D5|7367|11103$
D1|7368|9694$
D5|7369|10965$
D2|7370|7040$
D2|7371|12566$
D1|7372|14509$
D1|7373|6417$
D4|7374|10047$
D3|7375|4558$
D4|7376|6818$
D1|7377|4760$
D1|7378|12495$
D2|7379|10113$
D2|7380|6570$
D3|7381|12728$
D2|7382|13936$
D4|7383|5253$
D4|7384|4497$
D4|7385|7852$
D6|7386|10413$
D4|7387|4385$
D2|7388|12367$
D4|7389|11660$
D4|7390|11439$
D2|7391|7313$
D4|7392|14396$
D1|7393|11412$
D2|7394|4021$
D2|7395|5145$
D5|7396|14937$
D1|7397|12058$
D3|7398|11368$
D5|7399|7665$
D4|7400|4810$
D2|7401|9726$
D4|7402|13188$
D5|7403|13362$
D2|7404|5914$
D2|7405|5801$
D4|7406|5681$
D2|7407|5877$
D5|7408|7893$
D1|7409|6415$
D2|7410|10578$
D3|7411|7286$
D3|7412|5700$
D2|7413|13254$
D3|7414|6506$
D1|7415|7607$
D1|7416|14261$
D1|7417|5838$
D5|7418|4026$
D1|7419|10842$
D4|7420|5490$
D1|7421|12531$
D3|7422|12573$
D3|7423|10581$
D5|7424|9197$
D6|7425|9206$
D1|7426|7028$
D3|7427|8742$
D2|7428|8897$
D5|7429|11413$
D3|7430|10579$
D6|7431|10164$
D2|7432|12678$
D1|7433|6253$
D6|7434|14009$
D3|7435|10336$
D4|7436|11799$
D3|7437|9610$
D3|7438|8776$
D6|7439|9978$
D1|7440|4368$
D3|7441|12336$
D3|7442|8713$
D2|7443|13305$
D5|7444|4750$
D2|7445|9986$
D1|7446|13893$
D5|7447|10888$
D6|7448|14379$
D4|7449|11272$
D3|7450|4215$
D6|7451|6953$
D3|7452|9571$
D4|7453|5544$
D1|7454|14934$
D2|7455|11577$
D2|7456|8711$
D3|7457|10274$
D3|7458|12751$
D6|7459|10121$
D3|7460|6149$
D2|7461|7539$
D1|7462|6909$
